state,district,year,serial_no,rape,assault_women,insult_modesty,importation_girls,total_crimes,immoral_traffic,procuration_minor_girls,human_trafficking,assault_women_above18,assault_women_below18,insult_modesty_above18,insult_modesty_below18,cyber_explicit_material,other_women_cyber_crimes,total_community_crimes,source_dataset,year_year,state_name_state_name,state_code_state_code,district_name_district_name,district_code_district_code,registration_circles_registration_circles,rape_rape,assault_on_women_assault_on_women,insult_to_the_modesty_of_women_insult_to_the_modesty_of_women,importation_of_girls_from_foreign_importation_of_girls_from_foreign,immoral_traffic_prevention_immoral_traffic_prevention,human_trafficking_human_trafficking
Uttar Pradesh,Ballia,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,38.0,4.0,0.0,48.0,5.0,0.0,191.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Balrampur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,100.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Banda,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,2.0,0.0,167.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Bara Banki,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,129.0,0.0,0.0,1.0,0.0,0.0,230.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Bareilly,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,4.0,418.0,0.0,0.0,0.0,0.0,7.0,644.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Basti,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,160.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Bijnor,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,259.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Bulandshahr,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,69.0,0.0,3.0,121.0,0.0,1.0,399.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Chandauli,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,77.0,0.0,1.0,0.0,3.0,0.0,151.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Chitrakoot,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,50.0,0.0,0.0,17.0,8.0,0.0,92.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Deoria,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,53.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Etah,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,0.0,260.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Etawah,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,85.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Ayodhya,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,147.0,15.0,0.0,18.0,1.0,0.0,251.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Fatehpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,52.0,0.0,0.0,67.0,0.0,0.0,185.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Firozabad,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,134.0,7.0,0.0,84.0,0.0,0.0,339.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Lucknow,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,78.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Ghaziabad,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,6.0,537.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Ghazipur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,82.0,0.0,0.0,45.0,6.0,0.0,285.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Gonda,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,4.0,0.0,149.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Gorakhpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,492.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Hamirpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,102.0,2.0,1.0,0.0,0.0,0.0,197.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Hapur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,36.0,0.0,1.0,46.0,0.0,0.0,158.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Hardoi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,210.0,0.0,0.0,68.0,0.0,0.0,414.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Hathras,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,83.0,4.0,0.0,50.0,0.0,0.0,214.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Jalaun,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,87.0,0.0,0.0,3.0,0.0,0.0,143.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Jaunpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,115.0,0.0,0.0,55.0,0.0,0.0,253.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Jhansi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,130.0,0.0,0.0,30.0,1.0,0.0,221.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kannauj,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,174.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kanpur Dehat,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,198.0,0.0,1.0,39.0,0.0,0.0,349.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kanpur Nagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,567.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kasganj,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,234.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kaushambi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,19.0,0.0,0.0,78.0,0.0,0.0,119.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kheri,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,7.0,0.0,454.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kushinagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,129.0,0.0,0.0,4.0,0.0,0.0,223.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Lalitpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,69.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Lucknow,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,640.0,0.0,2.0,0.0,45.0,0.0,945.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mahrajganj,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,313.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mahoba,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,1.0,0.0,99.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mainpuri,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,184.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mathura,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,191.0,0.0,0.0,80.0,0.0,0.0,392.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mau,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,138.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Meerut,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,159.0,39.0,10.0,57.0,0.0,0.0,362.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mirzapur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,4.0,101.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Moradabad,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,190.0,7.0,0.0,67.0,6.0,0.0,409.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Muzaffarnagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,64.0,0.0,0.0,32.0,0.0,0.0,164.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Pilibhit,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,157.0,0.0,1.0,0.0,3.0,0.0,236.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Pratapgarh,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,132.0,0.0,0.0,29.0,12.0,0.0,197.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Rae Bareli,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,233.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Rampur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,85.0,0.0,1.0,0.0,0.0,0.0,151.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Saharanpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,296.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sambhal,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,62.0,0.0,0.0,47.0,2.0,3.0,196.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sant Kabir Nagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,28.0,0.0,0.0,39.0,0.0,0.0,115.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Shahjahanpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,316.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Shamli,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,136.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Shrawasti,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Siddharthnagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,152.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sitapur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,739.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sonbhadra,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,132.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Bhadohi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,39.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sultanpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,6.0,0.0,296.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Unnao,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,203.0,1.0,0.0,0.0,4.0,1.0,358.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Varanasi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,4.0,129.0,0.0,3.0,66.0,26.0,10.0,354.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Almora,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,12.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Bageshwar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Chamoli,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Champawat,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Dehradun,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,62.0,0.0,4.0,9.0,0.0,12.0,87.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Haridwar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,122.0,10.0,3.0,39.0,0.0,0.0,338.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Nainital,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,49.0,0.0,0.0,14.0,0.0,0.0,78.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Pauri Garhwal,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,32.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Pithoragarh,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,22.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Rudra Prayag,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Tehri Garhwal,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,24.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Uttar Kashi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,29.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Dehradun,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Alipurduar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,42.0,0.0,3.0,0.0,0.0,0.0,129.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Paschim Bardhaman,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,52.0,0.0,2.0,0.0,0.0,0.0,97.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Bankura,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,3.0,0.0,39.0,0.0,14.0,0.0,0.0,0.0,89.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,3.0,3.0,553.0,0.0,20.0,0.0,0.0,7.0,672.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,3.0,69.0,0.0,5.0,0.0,0.0,0.0,106.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Birbhum,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,4.0,1.0,52.0,0.0,0.0,2.0,0.0,0.0,162.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Cooch Behar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,105.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Dakshin Dinajpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,55.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Darjeeling,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,109.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Hooghly,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,124.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Howrah,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Howrah,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,7.0,72.0,0.0,14.0,0.0,0.0,0.0,149.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Howrah,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,1.0,49.0,0.0,1.0,0.0,0.0,0.0,91.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Jalpaiguri,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,1.0,71.0,0.0,1.0,0.0,0.0,0.0,189.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Jhargram,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,1.0,72.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Paschim Medinipur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Kolkata,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,54.0,2.0,372.0,0.0,232.0,0.0,1.0,0.0,888.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Malda,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,225.0,0.0,8.0,14.0,0.0,0.0,445.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Murshidabad,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,5.0,5.0,150.0,0.0,6.0,0.0,1.0,0.0,367.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Nadia,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,2.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,183.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
